 CH-17       NP------A     800      600  	  S	66 kV Mohali-1 at Chandigarh UT-Sec.52 (Meter NP-1408-A is replaced on 180619)
 CH-18       NP-7128-A     800      600  	  S	66 kV Mohali-2 at Chandigarh UT-Sec.52 
 CH-21       NP-7148-A     800      600  	  S	66 kV Mohali-1 at Chandigarh UT-Sec.56 (Meter NP-1430-A is replaced on 310119)
 DL-11       NP-1169-A     1000     3636.3636     S	ICT-1 (400 kV) at Bawana-DTL (not available physically at site)
 DL-13       NP-8197-A     1000     3636.3636     M	ICT-2 (400 kV) at Bawana-DTL (NP-7698-A rep on 090120)  
 DL-15       NP-1173-A     1000     3636.3636     M	ICT-3 (400 kV) at Bawana-DTL
 DL-17       NP------A     1000     3636.3636     S	ICT-4 (400 kV) at Bawana-DTL
 DL-12       NP-1740-A     800      2000          S	ICT-1 (220 kV) at Bawana-DTL (not available physically at site)
 DL-14       NP-1178-A     800      2000          S	ICT-2 (220 kV) at Bawana-DTL (NP-1171-A rep on 090120) 
 DL-16       NP-1172-A     800      2000          S	ICT-3 (220 kV) at Bawana-DTL
 DL-18       NP------A     1600     2000          S	ICT-4 (220 kV) at Bawana-DTL(NP-3026-A removed)
 DL-44       NP------A     1000     3636.3636     L	400 kV Bahadurgarh at Bawana-DTL
 DL-68       NP-6331-A     2000     3636.3636     S	400 kV Dipalpur(HVPN) at Bawana-DTL
 DL-69       NP------A     1000     3636.3636     M	400 kV Mohindragrah(HVPN)(Hissar- line LILO) at Bawana-DTL(Drawl point shifted to Bawana-PPCL-III on29.10.2012)
 DL-56       NP-6641-A     3000     3636.3636     M	400 kV PPCL-III-1 bus Section-B-423 at Bawana-DTL
 DL-58       NP-8196-A     3000     3636.3636     M	400 kV PPCL-III-2 bus Section-B-419 at Bawana-DTL
 DL-57       NP-6132-A     3000     3636.3636     S	400 kV Bawana-DTL-1 Bus Section at PPCL-III
 DL-59       NP-6648-A     3000     3636.3636     S	400 kV Bawana-DTL-2 Bus Section at PPCL-III
 DL-70       NP-9928-A     1000     3636.3636     M	400 kV Bhiwani-PG at Bawana PPCL-III(Line charged on 29.10.2012)
 DL-71       NP-7129-A     1000     3636.3636     M	400 kV Bahadurgarh-PG at Bawana PPCL-III(Line charged on 08.11.2012)(NP-6994-A replaced on 15.05.15)
 DL-21       NP-8127-A     1000     3636.3636     M	ICT-1 (400 kV) at Bamnauli-DTL (NP-1132-A replaced on 12.09.2019)
 DL-23       NP-8022-A     1000     3636.3636     M	ICT-2 (400 kV) at Bamnauli-DTL
 DL-28       NP-8235-A     1000     3636.3636     M	ICT-3 (400 kV) at Bamnauli-DTL
 DL-45       NP-8237-A     1000     3636.3636     M	ICT-4 (400 kV) at Bamnauli-DTL
 DL-22       NP-8234-A     800      2000          S	ICT-1 (220 kV) at Bamnauli-DTL
 DL-24       NP-8048-A     1600     2000          S	ICT-2 (220 kV) at Bamnauli-DTL (NR-3700-A replaced on 201219)
 DL-29       NP-8156-A     1600     2000          S	ICT-3 (220 kV) at Bamnauli-DTL (NR-3621-A rep on 201219)
 DL-46       NP-8025-A     1600     2000          S	ICT-4 (220 kV) at Bamnauli-DTL
 DL-25       NP-6601-A     600      2000          M	220 kV Panipat-1 at Narela-DTL
 DL-26       NP-5350-A     600      2000          M	220 kV Panipat-2 at Narela-DTL (NR-3984-A rep on 301219)
 DL-27       NP-8070-A     600      2000          M	220 kV Panipat-3 at Narela-DTL
 DL-36       NP-8014-A     800      2000          M	220 kV Sahibabad-UPPCL at Ghazipur-DTL(Earlier it was Sahibabad-Patparganj)(CT Ratio changed from 600 to 800 upon shifting to Ghazipur)
 DL-38       NP-3026-A     800      2000          M	220 kV Sec 62 Noida-UPPCL at Ghazipur-DTL
 DL-39       NP-7753-A     800      2000          M	220 kV Noida sec-20 at Ghazipur-DTL (220 kV BTPS at Ghazipur-DTL LILO at Sec-20 Noida on 080819)
 IG-01       NP-6595-A     2000     3636.3636     S	400kV  Jhajaar-I at Mundka - DTL
 IG-02       NP------A     2000     3636.3636     C	400kV  Jhajaar-I at Mundka - DTL(meter NP-6813-A has been shifted)
 IG-03       NP-6594-A     2000     3636.3636     S	400kV  Jhajaar-II at Mundka - DTL
 IG-04       NP------A     2000     3636.3636     C	400kV  Jhajaar-II at Mundka - DTL (meter NP-6814-A has been shifted)
 DL-64	     NP-5180-A     1000     3636.3636     M	ICT-2 (400 kV) at Mundka-DTL
 DL-65	     NP-6812-A     800      2000          S	ICT-2 (220 kV) at Mundka-DTL
 DL-79	     NP-8126-A     2000     3636.3636     M	ICT-3 (400 kV) at Mundka-DTL
 DL-80	     NP-8125-A     800      2000          S	ICT-3 (220 kV) at Mundka-DTL
 DL-66	     NP-6816-A     1000     3636.3636     M	ICT-4 (400 kV) at Mundka-DTL
 DL-67	     NP-6815-A     800      2000          S	ICT-4 (220 kV) at Mundka-DTL
 DL-73       NP-5182-A     2000     3636.3636     S	400kV  Dadri-1 at Harsh Vihar(Loni)-DTL
 DL-74       NP-1158-A     2000     3636.3636     S	400kV  Dadri-2 at Harsh Vihar(Loni)-DTL
 CH-09       NP-1401-A     300      600           M	66 kV UT Chd-1 Kishangarh at Pinjore-HVPN 
 CH-10       NP-1611-A     150      600           M	66 kV UT Chd-2 IT Park/Mansadevi at Pinjore-HVPN (Meter CHANGED ON 20APRIL )
 HR-40       NP-6974-A     150      600           M    	66/11kV (66kV) Transformer at Mansadevi-HVPN(on tap of Pinjor-chd28-II)    
 HR-27       NP-1888-A     300      1200          S 	132 kV Ropar-1 at Pinjore-HVPN
 HR-37       NP-3087-A     300      1200          S	132 kV Ropar-2 at Pinjore-HVPN 
 HP-23       NP-1404-A     400      600           M	66 kV Parwanoo at Pinjore-HVPN 
 HP-24       NP-1405-A     400      600           C	66 kV Parwanoo at Pinjore-HVPN 
 HP-25       NP-1406-A     800      2000          M	220 kV Baddi at Pinjore-HVPN(Baddi-Panchkula LILO at Pinjore) 
 HP-26       NP-1407-A     800      2000          M	220 kV Kunihar at Pinjore-HVPN (Kunihar -Panchkula lilo at pinjore hvpn from 140718)
 HR-53       NR-3699-A     1200     2000          S	220 kV Hissar(BBMB) at Hissar IA-2-HVPN 
 HR-28       NR-3830-A     1200     2000          S	220 kV Hissar(BBMB) at Hissar IA-1-HVPN (NP-5425-A replaced on 12.10.2018)
 HR-29       NP-8306-A     800      2000          S	220 kV Bhiwani -1 at Bhiwani-HVPN (NP-1333-A replaced on 11.06.18)
 HR-30       NP-1339-A     800      2000          S	220 kV Bhiwani -2 at Bhiwani-HVPN
 HR-51	     NP-3129-A	   400	    2000	  S	220kV BBMB Hissar at Jindal Steel Ltd(np-5452-a replaced on 11.05.13)
 HR-70       NP------A     1000     3636.3636     M 	400 kV Hissar at Khedar-HVPN (Hissar-Moga feeder is LILO at Khedar-HVPN)
 HR-71       NP------A     1000     3636.3636     M 	400 kV Moga at Khedar-HVPN (Hissar-Moga feeder is LILO at Khedar-HVPN)
 HR-66       NP-8560-A     2000     3636.3636     S	400kV  Fatehabad-1 at Khedar - HVPNL
 HR-67       NP-5459-A     2000     3636.3636     S	400kV  Fatehabad-2 at Nuhiwali(LILO Khedar) - HVPNL 
 HR-75       NP------A     2000     3636.3636     S	400kV  Bhiwadi at Jhajaar - HVPNL -main(powerflow started on 11.10.2010)
 HR-76       NP------A     2000     3636.3636     S	400kV  Bhiwadi at Jhajaar - HVPNL- check (powerflow started on 11.10.2010)
 HR-77       NP-6707-A     2000     3636.3636     S	400kV  Jhajaar-II at CLP- HVPNL(Mete NP-6679-A kept in CLP end)
 HR-78       NP-6706-A     2000     3636.3636     S	400kV  Jhajaar-I  at Daultabad - HVPNL
 HR-79       NP-7704-A     2000     3636.3636     S	400kV  Gurgaon(PG)-I at Daultabad - HVPNL
 HV-01       NP-7705-A     2000     3636.3636     S	400kV  Gurgaon(PG)-II at Daultabad - HVPNL
 IG-05       NP-6645-A     2000     3636.3636     M	400kV  Daultabad-I at Jhajaar - HVPNL(HAR Drwl)
 IG-06       NP-6646-A     2000     3636.3636     C	400kV  Daultabad-I at Jhajaar - HVPNL(HAR Drwl)
 IG-07       NP-6643-A     2000     3636.3636     M	400kV  Daultabad-II at Jhajaar - HVPNL(HAR Drwl)
 IG-08       NP-6644-A     2000     3636.3636     C	400kV  Daultabad-II at Jhajaar - HVPNL(HAR Drwl)
 IG-09       NP-6592-A     2000     3636.3636     M	400kV  Mundka-I at Jhajaar - HVPNL
 IG-10       NP-6593-A     2000     3636.3636     M	400kV  Mundka-II at Jhajaar - HVPNL
 IG-16       NP-6814-A     2000     3636.3636     C	400kV  Mundka-I at Jhajaar - HVPNL 
 IG-17       NP-6813-A     2000     3636.3636     C	400kV  Mundka-II at Jhajaar - HVPNL
 IG-11       NP-6797-A     1000     3636.3636     S	400kV  GT-1 at Jhajaar
 IG-12       NP-6798-A     1000     3636.3636     S	400kV  GT-2 at Jhajaar 
 IG-13       NP-6799-A     1000     3636.3636     S	400kV  GT-3 at Jhajaar 
 IG-14       NP-6800-A     500      3636.3636     S	400/132kV  ICT-I(400kV) at Jhajaar 
 IG-15       NP-6801-A     500      3636.3636     S	400/132kV  ICT-2(400kV) at Jhajaar 
 HY-11       NP-8305-A     2000     3636.3636     S	400 kV BHiwani-PG-I at Mahendragarh-HVPNL(NR-3831-A meter relaced NP-8305-A on 28th feb 2020)
 HY-12       NP------A     2000     3636.3636     S	400 kV Bawana-PPCL-III at Mahendragarh-HVPNL(5.12.12 ckt-2 charged)
 HY-30       NP-8516-A     2000     3636.3636     S	400 kV BHiwani-PG-II at Mahendragarh-HVPNL
 NS-08       NP-8307-A     2500     3636.3636     S	Mundra-WR HVDC pole-1 at Mahendragarh(NR)-HVPNL(NR-3833-A METER REPLACED NP-8307-A ON 28TH FEB 2020)
 NS-09       NP-7147-A     2500     3636.3636     S	Mundra-WR HVDC pole-2 at Mahendragarh(NR)-HVPNL
 HY-19       NP-7131-A     2000     3636.3636     S	400 kV Dhanonda(HVPN)-1 at Mahendragarh-HVPNL
 HY-20       NP-1664-A     2000     3636.3636     S	400 kV Dhanonda(HVPN)-2 at Mahendragarh-HVPNL
 HY-21       NP-3121-A     2000     3636.3636     M	400 kV Mahendragarh-1 at Dhanonda(HVPN)
 HY-22       NP-1436-A     2000     3636.3636     M	400 kV Mahendragarh-2 at Dhanonda(HVPN)
 HY-53       NR-3828-A     2000     3636.3636     M	400 kV Neemrana(PG)-1 at Dhanonda(HVPN)
 HY-54       NR-3826-A     2000     3636.3636     M	400 kV Neemrana(PG)-2 at Dhanonda(HVPN)
 HY-24       NP-7715-A     2000     3636.3636     M	400 kV Greater Noida(UP) at Nawada-HVPN
 HY-25       NP-7777-A     2000     3636.3636     M	400 kV Ballabgarh-PG at Nawada-HVPN(G.Noida -Ballabhgarh ckt. lilo at Nawada on 06.11.2012)
 HY-26	     NP-7749-A     2000     3636.3636     S	ICT-1 (400 kV) at Nawada-HVPN(charged on 11.11.2012)
 HY-27	     NP------A     800      2000          S	ICT-1 (220 kV) at Nawada-HVPN
 HY-28	     NP------A     1000     3636.3636     S	ICT-2 (400 kV) at Nawada-HVPN
 HY-29	     NP------A     800      2000          S	ICT-2 (220 kV) at Nawada-HVPN
 HY-35	     NP-8828-A     800      2000  	  S	220kV Panipat(BBMB)-I at  Chajpur-HVPN
 HY-36	     NP-8544-A     800      2000          S	220kV Panipat(BBMB)-II at Chajpur-HVPN
 HY-37	     NP-8264-A     2000     3636.3636     M	400kV Bahadurgarh at Kabulpur-HVPN
 HY-38	     NP-8265-A     2000     3636.3636     M	400kV Bhiwani at Kabulpur-HVPN
 HY-51       NR-3771-A     1000     3636.3636     S	400 KV Jind(PG)-1 at Kirori(HVPNL)
 HY-52       NR-3766-A     1000     3636.3636     S	400 KV Jind(PG)-2 at Kirori(HVPNL)
 PH-01       NR-3503-A     300      2000          M       220 kV side of ICT(220/33 kV) at Phojal-HEP
 PH-02       NR-3505-A     2000     300           S       33 kV side of ICT(220/33 kV) at Phojal-HEP
 PH-03       NR-3502-A     600      2000          C       220kV Chaur at Phojal-HEP
 PH-04       NR-3500-A     600      2000          C       220kV AD Hydro link at Phojal-HEP
 HP-01       NP-7499-A     150      2000          M	220/33 kV ICT (220 kV)-1 at Jessore-HPSEB
 HP-41       NP-1645-A     150      2000          M	220/33 kV ICT (220 kV)-2 at Jessore-HPSEB(CT ratio changed from 100 to 150 in 28082018)
 HP-02       NP-7020-A     800      2000          M	220/132kV ICT(220 kV)-1 at Jessore-HPSEB 
 HP-45       NP-8566-A     400      2000          M	220/132kV ICT(220 kV)-2 at Jessore-HPSEB (Commissioned on 16.03.2014)
 HP-13       NP-1825-A     800      2000          S	220 kV Ranjit Sagar Dam at Jessore-HPSEB
 HP-32       NP-1761-A     800      2000          S	220 kV Bairasuil at Jessore-HPSEB
 HP-33       NP-1876-A     800      2000          S	220 kV Pong at Jessore-HPSEB
 HP-03       NP-1587-A     400      1200          M	132 kV Shanan-1 at Bassi-HPSEB
 HP-04       NP-1832-A     400      1200          M	132 kV Shanan-2 at Bassi-HPSEB 
 HP-05       NP-1583-A     200      600           M	66 kV Shanan at Mandi Bijni-HPSEB
 HP-06       NP------A	   150      300           S	33 kV Shanan at Mandi Bijni-HPSEB(Meter NP-1837-A is removed & replaced at Paddhar) 
 HP-07       NP-3137-A     500      1200          M	132 kV Chohal at 132kV Hamirpur-HPSEB 
 HP-14       NP-1845-A     800      2000          M	220kV Hamirpur(PG)-1 at 220kV Hamirpur-HPSEB(Line Jlndhr(PG)-Hamirpur(HP) LILO at Hamirpur(PG) 
 HP-21       NP-1846-A     800      2000          M	220kV Hamirpur(PG)-2 at 220kV Hamirpur-HPSEB
 HP-09       NP-1869-A     400      1200          M	132kV Kulhal at Majhri-HPSEB
 HP-10       NP-1870-A     500      1200          M	132kV Abdullapur at Majhri-HPSEB
 HP-08       NP-1868-A     800      2000          S	220kV Khodri-1 at Majhri-HPSEB
 HP-31       NP-6971-A     800      2000          S	220kV Khodri-2 at Majhri-HPSEB
 HP-11       NP-1866-A     600      2000          M	220 kV Pinjore at Baddi-HPSEB
 HP-12       NP-1867-A     600      2000          M	220 kV Pinjore at Kunihar-HPSEB (pijore - kunihar after LILO)
 PU-45       NP-7506-A     300      1200          S	132 kV Kangra(PSEB) at Kangra-HPSEB
 HP-22       NP-1358-A     400	    2000          M	220 kV Dehar at Kangoo-HPSEB
 HP-34       NP-1392-A     500      1200          M	132 kV Dehar at Kangoo-HPSEB
 HP-35       NP-7006-A     300      600           S	66 kV Pinjore at Parwanoo-HPSEB
 HP-36       NP-1603-A     100      300           M	33 kV Shanan at Paddhar-HPSEB (NP-7140-A  rep on 131219)
 HP-39       NP-6197-A     2000     2000          S	220 kV Nalagarh PG-1 at HPSEB Nangal
 HP-40       NP-7094-A     2000     2000          S	220 kV Nalagarh PG-2 at HPSEB Nangal
 HP-61       NP-8819-A     500      2000          M	220 kV Chamba PG-2 at Karian-HPPTCL
 HP-62       NR-3481-A     1000     2000          M	220 kV Jallandhar(PG)-1 at Nehrian-HPSEB
 HP-63       NR-3397-A     1000     2000          M	220 kV Jallandhar(PG)-2 at Nehrian-HPSEB
 HP-64       NR-3462-A     1000     2000          M	220 kV Hamirpur(PG)-1 at Nehrian-HPSEB
 HP-65       NR-3339-A     1000	    2000          M	400 kV Hamirpur(PG)-2 at Nehrian-HPSEB
 HP-66       NP-7155-A     2000     3636.3636     M	400 KV Karcham Wangtoo-I at Wangtoo-HPTCL (charged on 290919)
 HP-67       NP-7080-A     2000     3636.3636     M	400 KV Karcham Wangtoo-II at Wangtoo-HPTCL
 HP-68       NP-8843-A     2000     3636.3636     M	400 kV Kala Amb-1 at Wangtoo-HPTCL
 HP-69       NP-8593-A     2000     3636.3636     M	400 kV Kala Amb-2 at Wangtoo-HPTCL
 HP-42       NR-3342-A     2000     3636.3636     M	ICT-1 (400 kV) at Hamirpur-PG (NP-8514-A rep on 311219)
 HP-43       NR-3337-A     1000     2000          S	ICT-1 (220 kV) at Hamirpur-PG
 HP-48       NR-3341-A     2000     3636.3636     M	ICT-2 (400 kV) at Hamirpur-PG (NP-8571-A REP ON 301219)
 HP-46       NR-3332-A     1000     2000          S	ICT-2 (220 kV) at Hamirpur-PG (NR-3280-A rep on 110320) 
 NB-63       NR-3237-A     1000     3636.3636     M	ICT-3 (400 kV) at Hamirpur-PG
 NB-64       NR-3244-A     1600     2000          S	ICT-3 (220 kV) at Hamirpur-PG
 HP-44       NR-3343-A     1600     2000          S	220 kV Nehrian-1 at Hamirpur-PG
 HP-47       NR-3335-A     1600     2000          S	220 kV Nehrian-2 at Hamirpur-PG
 HP-49       NR-3474-A     3000     3636.3636     S	GT-1 at Sainj HEP
 HP-50       NR-3471-A     3000     3636.3636     S	GT-2 at Sainj HEP
 HP-51       NR-3514-A     3000     3636.3636     M	400 KV Parbati-III at Sainj HEP
 HP-52       NR-3470-A     3000     3636.3636     C	400 KV Parbati-III at Sainj HEP
 HP-53       NR-3515-A     3000     3636.3636     M	400 KV Parbati-II at Sainj HEP
 HP-54       NR-3475-A     3000     3636.3636     C	400 KV Parbati-II at Sainj HEP
 HP-55       NR-3396-A     2000     3636.3636     M	400 KV Abdullapur-I at Kala Amb
 HP-56       NR-3399-A     2000     3636.3636     M	400 KV Abdullapur-II at Kala Amb
 HP-57       NR-3400-A     2000     3636.3636     M	400 KV Wangtoo-I at Kala Amb
 HP-58       NR-3402-A     2000     3636.3636     M	400 KV Wangtoo-II at Kala Amb
 HP-59       NR-3392-A     600      3636.3636     S	400 KV ICT-I at Kala Amb
 HP-60       NR-3401-A     600      3636.3636     S	400 KV ICT-II at Kala Amb
 JK-01       NP------A     450      2000          L	ICT-1 (220 kV) at Pampore-PDD
 JK-03       NP------A     450      2000          L	ICT-2 (220 kV) at Pampore-PDD 
 JK-25       NP-3169-A     450      2000          L	ICT-3 (220 kV) at Pampore-PDD
 JK-02       NP------A     750      1200          S	ICT-1 (132 kV) at Pampore-PDD
 JK-04       NP-1842-A     750      1200          S	ICT-2 (132 kV) at Pampore-PDD 
 JK-26       NP-3171-A     750      1200          S	ICT-3 (132 kV) at Pampore-PDD 
 JK-11       NP-1860-A     400      2000          M	ICT-1 (220 kV) at Udhampur-PDD 
 JK-13       NP-1862-A     400      2000          M	ICT-2 (220 kV) at Udhampur-PDD 
 JK-12       NP-3161-A     600      1200          S	ICT-1 (132 kV) at Udhampur-PDD (NP-1861-A rep on 131019) 
 JK-14       NP-1863-A     600      1200          S	ICT-2 (132 kV) at Udhampur-PDD 
 PU-35       NP-8534-A     800      2000          S	220 kV Sarna at Udhampur-PDD 
 JK-17       NP-1856-A     800      2000          M	ICT-1 (220 kV) -150 MVA at Jammu-PDD ,NEW ICT COMMISSIONED ON SAME BAY AT 2000 HRS OF 17.08.2008,Power flow started 6.18 PM
 JK-19       NP-1615-A     1600     2000          M	ICT-2 (220 kV)-400 MVA at Jammu-PDD  (CTR 1200 to 1600 changed on 29.04.2019)
 JK-18       NP-1857-A     1200     1200          S	ICT-1 (132 kV) at Jammu-PDD 
 JK-20       NP-1859-A     2000     1200          S	ICT-2 (132 kV) at Jammu-PDD
 JK-40       NP-5476-A     500      2000          M	ICT-3 (220 kV)-150 MVA at Jammu-PDD 
 JK-41       NP-6979-A     800      1200          S	ICT-3 (132 kV) at Jammu-PDD
 JK-21       NP-1851-A     400      2000          S	ICT-1 ,3*40MVA(220 kV) at Hiranagar-PDD 
 JK-22       NP-1852-A     600      1200          S	ICT-1 (132 kV) at Hiranagar-PDD
 JK-23       NP-1884-A     800      2000          S	ICT-2,200MVA (220 kV) at Hiranagar-PDD 
 JK-24       NP-1855-A     1200     1200          S	ICT-2 (132 kV) at Hiranagar-PDD 
 PU-36       NP-1883-A     800      2000          M	220 kV Sarna at Hiranagar-PDD 
 JK-15       NR-3455-A     800      2000          S	220 kV RSHEP-1 at Hiranagar-PDD (NP-1853-A replaced on 02.04.18)
 JK-16       NR-3453-A     800      2000          S	220 kV RSHEP-2 at Hiranagar-PDD (NP-1854-A replaced on 02.04.18)
 JK-36       NP-6194-A     300      1200          M	132 kV SEWA II CIRCUIT-1 at Hiranagar-PDD 
 JK-37       NP-6193-A     300      1200          M	132 kV SEWA II CIRCUIT-2 at Hiranagar-PDD 
 JK-38       NP-5467-A     300      1200          M	132 kV SEWA II CIRCUIT-1 at Mahanpur-PDD
 JK-42       NP-1827-A     300      1200          M	132 kV Kathua-1 at Mahanpur-PDD(SEWA-KATHUA CKT IS NOW CONNECT AT SEWA-MAHANPUR) 
 JK-39       NP-6195-A     300      1200          M	132 kV SEWA II at Kathua-PDD(CKT NOW CONNECTED AT MAHANPUR END) 
 JK-30	     NP-5481-A     800      2000          S     220 kV Kishenpur-PG-1 at Barn-PDD
 JK-31	     NP-5482-A     800      2000          S     220 kV Kishenpur-PG-2 at Barn-PDD
 JK-44	     NR-3531-A     1600     2000          M     220 kV Kishenganga-1 at Amargarh-PDD
 JK-45	     NR-3530-A     1600     2000          M     220 kV Kishenganga-2 at Amargarh-PDD
 JK-34	     NR-8535-A     1000     3636.3636     S     400 kV Kishenpur-PG-1 at Baglihar
 JK-35	     NP-5478-A     1000     3636.3636     S     400 kV Kishenpur-PG-2 at Baglihar
 JK-48	     NR-3291-A     1600     2000          M     220 kV Drass at Alusteng (added in 080120 & NR-3331-A rep on 170320 approx)
 PU-37       NP-1687-A     600      1200          M	132 kV Kotla-1 at Ropar-PSEB 
 PU-38       NP-1886-A     600      1200          M	132 kV Kotla-2 at Ropar-PSEB
 PU-39       NP-1629-A     600      1200          M	132 kV Kotla-3 at Ropar-PSEB (NP-1685-A  rep on 100619 & NP-1683-A rep on 170719) 
 PU-40       NP-3165-A     300      1200          M	132 kV Pinjore-1 at Ropar-PSEB (NP-1689-A rep on 170719) 
 PU-41       NP-1688-A     300      1200          M	132 kV Pinjore-2 at Ropar-PSEB
 PU-42       NP-7023-A     600      1200          M	132 kV Bassi-1 at Shanan-PSEB
 PU-43       NP-1829-A     600      1200          M	132 kV Bassi-2 at Shanan-PSEB 
 HP-27       NP-1830-A     200	    600           M	66 kV Mandi at Shanan-PSEB 
 HP-28       NP-7141-A     100	    300           M	33 kV Paddhar at Shanan-PSEB(11/33 kV ICT)
 PU-44       NP-7033-A     200      1200          M	132 kV Kangra(HPSEB) at Kangra-PSEB 
 PU-46       NP-1871-A     600      1200          M	132 kV Hamirpur at Chohal-PSEB 
 PU-47       NP-1809-A     200      600           M	66 kV Kathua at Pathankote-PSEB 
 PU-21       NP-1810-A     200      600           C	66 kV Kathua at Pathankote-PSEB 
 PU-48       NP-1807-A     200      600           M	66 kV Kathua at 132kV Sarna-PSEB
 PU-22       NP-1879-A     200      600           C	66 kV Kathua at 132kV Sarna-PSEB 
 PU-49       NP-1877-A     800      2000          M	220 kV Hiranagar at 220kV Sarna-PSEB
 PU-50       NP-1802-A     800      2000          M	220 kV Udhampur at 220kV Sarna-PSEB 
 PU-51       NP-3139-A     800      2000          M	220 kV Kishenpur-1 at 220kV Sarna-PSEB (NP-1803-A rep in jan20)
 PU-52       NP-1804-A     800      2000          M	220 kV Kishenpur-2 at 220kV Sarna-PSEB 
 PU-53       NP-8220-A     800      2000          M	220 kV Dasuya-1 at 220kV Sarna-PSEB
 PU-54       NP-1806-A     800      2000          M	220 kV Dasuya-2 at 220kV Sarna-PSEB 
 PU-55       NP-1819-A     800      2000          S	220 kV Sarna-1 at Dasuya-PSEB 
 PU-56       NP-1820-A     1000     2000          S	220 kV Sarna-2 at Dasuya-PSEB
 PS-14       NP-8219-A     800      2000          S	220 kV Alawlpur at Dasuya-PSEB 
 PJ-16       NP-8595-A     400      2000          M	220 kV Railway at Dasuya-PSEB 
 PJ-17       NP-8600-A     300      2000          M	ICT-1 (220kV) at Dasuya-PSEB  
 PJ-18       NP-8598-A     1000     600           S	ICT-1 (66kV) at  Dasuya-PSEB  
 PJ-21	     NP-8579-A     1000     3636.3636     S	400 kV Amritsar-PG-I at Makhu-PSEB
 PJ-22       NP-8578-A     1000     3636.3636     S 	400 kV Amritsar-PG-II at Makhu-PSEB
 PU-57       NP-5475-A     800      2000          M	220 kV Ganguwal-1 at Bhari- PSEB(220kV Ganguwal-Gvndgrh LILO at Bhari) 
 PU-58       NP-1834-A     1200     2000          M	220 kV Ganguwal-2 at Govindgarh- PSEB 
 PU-59       NP-1563-A     800      2000          M	220 kV Ganguwal-1 at Majra-PSEB(220kV Ganguwal-Mohali LILO at Majra) 
 PU-60       NP-6993-A     800      2000          M	220 kV Ganguwal-2 at Mohali-PSEB 
 CH-03       NP-1885-A     800      600           M	66 kV Sec 39 Chd-1 at Mohali-PSEB
 CH-04       NP-1562-A     800      600           M	66 kV Sec 39 Chd-2 at Mohali-PSEB 
 CH-05       NP-8822-A     800      600           M	66 kV Sec 56 Chd-1 at Mohali-PSEB(NP-1559-A  rep on 290419 & NP-1684-A rep on 240919)
 CH-06       NP-7085-A     800      600           M	66 kV Sec 52 Chd-2 at Mohali-PSEB
 PJ-10       NP-6699-A     800      2000          S	220kV Nalagarh-2 at Mohali-PSEB
 PJ-11       NP-6571-A     800      2000          S	220kV Nalagarh-1 at Mohali-PSEB
 PU-61       NP-1843-A     300      2000          M	220/132kV ICT-1 (220kV) at Mahilpur-PSEB 
 PU-87       NP-1844-A     300      2000          M	220/132kV ICT-2 (220kV) at Mahilpur-PSEB 
 PU-62       NP-1848-A     800      2000          M	220 kV Mahilpur-1 at Jamsher-PSEB
 PU-88       NP-1847-A     1200     2000          M	220 kV Mahilpur-2 at Jamsher-PSEB
 PU-89       NP-5471-A     800      2000	  M	220 kV Jallandher(BBMB)-1 at Jamsher-PSEB
 PU-90       NP-1828-A     800      2000	  M	220 kV Jallandher(BBMB)-2 at Jamsher-PSEB
 PU-63       NP-1811-A     600      2000          S	GT-1 (220 kV) at Ranjitsagar HPS-PSEB 
 PU-64       NP-1812-A     600      2000          S	GT-2 (220 kV) at Ranjitsagar HPS-PSEB 
 PU-65       NP-1813-A     600      2000          S	GT-3 (220 kV) at Ranjitsagar HPS-PSEB 
 PU-66       NP-1814-A     600      2000          S	GT-4 (220 kV) at Ranjitsagar HPS-PSEB 
 PU-77       NP-1676-A     800      2000          M	220 kV Jessore at Ranjitsagar HPS-PSEB 
 PU-78       NP-1816-A     800      2000          M	220 kV Hiranagar-1 at Ranjitsagar HPS-PSEB (sARNA-1)
 PU-79       NP-1817-A     800      2000          M	220 kV Hiranagar-2 at Ranjitsagar HPS-PSEB (sARNA-2)
 PU-82       NP-1838-A     800      2000          M	220 kV Barnala (BBMB) at Lehra Mohabbat-PSEB
 PU-83       NP-8221-A     800      2000          S	220 kV Jallandhar(PG) at Kartarpur-PSEB
 PU-84       NP-3140-A     800      2000          S	220 kV Jallandhar(PG) at Nakodar-PSEB
 PS-01       NP-8268-A     2000     3636.3636     M	400 kV Jallandhar(PG) at Nakodar-PSEB
 PS-02       NP-8267-A     2000     3636.3636     M	400 kV Kurukshetra(PG) at Nakodar-PSEB
 PS-03       NP-8824-A     1000     3636.3636     S	400 kV Moga(PG) at Nakodar-PSEB
 PU-99       NP-8823-A     2500     3636.3636     S	400 kV Moga(PG) at Talwandi-PSEB
 PS-04       NR-3438-A     2000     3636.3636     M     400 kV ICT-I at Patran-PTCL
 PS-05       NR-3437-A     1600     2000	  S     220 kV ICT-I at Patran-PTCL
 PS-06       NR-3431-A     2000     3636.3636     M     400 kV ICT-II at Patran-PTCL
 PS-07       NR-3435-A     1600     2000	  S     220 kV ICT-II at Patran-PTCL
 PS-08       NR-3432-A     2000     3636.3636     S     400 kV Kaithal-I at Patran-PTCL
 PS-09       NR-3430-A     2000     3636.3636     S     400 kV Kaithal-II Patran-PTCL
